id,shape,price,carat,cut,color,clarity,report,type
10001896,3,600,0.3,4,3,6,1,1
9926849,5,600,0.31,4,5,3,1,1
10062878,3,600,0.3,4,5,4,1,1
9488583,10,600,0.25,5,7,3,1,1
9246511,10,600,0.26,4,5,4,1,1
9242674,10,600,0.25,5,4,5,1,1
9907857,10,600,0.26,5,7,4,1,1
9405969,10,600,0.26,5,3,4,1,1
9241059,10,600,0.25,5,6,4,1,1
9242663,10,600,0.25,5,6,4,1,1
9243778,10,600,0.25,4,7,4,1,1
9406028,10,600,0.27,5,5,4,1,1
9241138,10,600,0.25,5,4,5,1,1
9242647,10,600,0.25,4,7,4,1,1
9946042,3,600,0.4,4,1,6,1,1
10072938,10,600,0.3,3,3,2,1,1
10080953,10,600,0.3,3,3,2,1,1
10086387,10,600,0.27,5,6,4,1,1
10081939,10,600,0.34,5,2,7,1,1
10083451,10,600,0.32,5,6,2,1,1
10086277,10,600,0.3,5,3,5,1,1
10086024,10,600,0.3,3,3,4,1,1
10086751,10,600,0.33,5,5,2,1,1
10086755,10,600,0.34,5,2,3,1,1
10088191,10,600,0.3,3,2,7,1,1
10079583,10,600,0.3,3,6,1,1,1
9925545,7,600,0.34,4,2,7,1,1
9972887,10,600,0.3,5,6,1,1,1
9953609,4,600,0.3,4,6,1,1,1
10089688,4,600,0.32,4,4,2,1,1
10021620,3,600,0.33,4,3,3,1,1
10021843,8,600,0.3,5,5,2,1,1
9968866,10,600,0.3,5,6,2,1,1
9951512,4,600,0.3,2,4,2,1,1
9953007,7,600,0.31,4,5,2,1,1
10091360,3,600,0.3,4,3,4,1,1
10091143,3,600,0.3,3,5,4,1,1
9878817,8,600,0.35,4,6,2,1,1
9878607,8,600,0.32,4,7,3,1,1
9829847,8,600,0.37,4,3,6,1,1
9829557,8,600,0.35,2,6,3,1,1
9946823,6,600,0.3,3,6,3,1,1
9923178,8,600,0.3,4,5,4,1,1
9892402,10,600,0.3,2,5,1,1,1
9894563,10,600,0.32,5,1,1,1,1
9894626,10,600,0.32,5,2,2,1,1
9946398,6,600,0.3,4,6,2,1,1
9588206,8,600,0.33,3,5,6,1,1
9526508,7,600,0.36,2,4,2,1,1
10040518,10,600,0.3,3,6,2,1,1
9913481,10,600,0.3,5,2,4,1,1
9944953,6,600,0.3,4,6,3,1,1
9998470,3,600,0.31,4,7,2,1,1
9947138,10,600,0.3,4,6,1,1,1
9990652,5,600,0.3,4,4,4,1,1
10028515,6,600,0.3,3,6,3,1,1
10072612,10,600,0.3,3,2,5,1,1
9907807,10,600,0.27,5,4,4,1,1
9405720,10,600,0.25,5,6,4,1,1
9405224,10,600,0.25,5,4,5,1,1
9242574,10,600,0.27,4,4,3,1,1
9244349,10,600,0.26,4,5,4,1,1
9404777,10,600,0.25,4,7,4,1,1
10011053,10,600,0.37,4,2,1,1,1
10010970,7,600,0.3,4,7,4,1,1
9899092,10,600,0.3,5,2,3,1,1
10011027,5,600,0.3,4,7,3,1,1
10073575,3,600,0.3,4,3,4,1,1
10084837,10,600,0.36,5,6,1,1,1
10082154,10,600,0.25,5,6,4,1,1
10084043,10,600,0.25,5,5,5,1,1
10083599,10,600,0.25,5,6,4,1,1
10081943,10,600,0.33,5,3,2,1,1
10041478,10,600,0.25,5,3,7,1,1
10079359,6,600,0.3,4,5,2,1,1
10016414,7,600,0.3,4,6,3,1,1
9957139,10,600,0.3,4,6,1,1,1
9973821,7,600,0.31,4,5,3,1,1
10079059,10,600,0.3,4,5,1,1,1
9924177,4,600,0.3,3,6,2,1,1
9898475,6,600,0.3,4,6,2,1,1
10090861,3,600,0.3,5,3,5,1,1
9878841,8,600,0.35,4,7,3,1,1
9878832,8,600,0.34,4,6,3,1,1
9878751,8,600,0.33,4,7,2,1,1
9878127,8,600,0.33,4,7,2,1,1
9922294,8,600,0.37,4,6,2,1,1
9830663,8,600,0.35,3,6,3,1,1
9830138,8,600,0.31,4,7,4,1,1
9828692,8,600,0.34,4,6,3,1,1
9892193,5,600,0.32,3,6,2,1,1
9902709,7,600,0.3,3,5,5,1,1
9970223,10,600,0.31,5,2,1,1,1
9945989,3,600,0.34,5,3,4,1,1
9928528,7,600,0.3,3,6,5,1,1
10053108,10,600,0.3,5,2,3,1,1
9872787,6,600,0.3,3,4,2,1,1
9674897,6,600,0.31,3,6,1,1,1
9247475,8,600,0.32,2,7,1,1,1
9925687,10,600,0.3,4,5,2,1,1
10046425,10,600,0.3,4,7,1,1,1
9927158,7,600,0.3,4,5,4,1,1
9990730,3,600,0.32,4,6,4,1,1
10062935,7,600,0.3,4,5,4,1,1
10063988,10,600,0.3,3,3,1,1,1
9245368,10,600,0.25,5,6,3,1,1
9406169,10,600,0.27,5,5,4,1,1
9243256,10,600,0.27,5,2,7,1,1
9404497,10,600,0.26,5,5,4,1,1
9405803,10,600,0.25,5,4,5,1,1
10010411,3,600,0.3,4,4,7,1,1
10062783,10,600,0.3,5,4,1,1,1
9927078,10,600,0.3,5,6,1,1,1
10085273,10,600,0.27,5,6,3,1,1
10083673,10,600,0.32,5,3,4,1,1
10087206,10,600,0.3,2,5,3,1,1
10086703,10,600,0.25,5,4,6,1,1
10082268,10,600,0.25,5,4,6,1,1
9967484,3,600,0.3,4,6,3,1,1
10022761,6,600,0.3,3,6,3,1,1
10070358,10,600,0.3,5,1,3,1,1
10024702,8,600,0.3,4,4,2,1,1
10048886,7,600,0.4,4,3,1,1,1
9968049,6,600,0.3,4,7,4,1,1
10065806,7,600,0.31,4,6,1,1,1
9857790,6,600,0.3,4,5,1,1,1
9919933,4,600,0.3,4,3,2,1,1
10087646,7,600,0.3,4,7,1,1,1
9878848,8,600,0.37,4,4,2,1,1
9878736,8,600,0.33,4,7,2,1,1
9877990,8,600,0.31,4,7,4,1,1
9756924,6,600,0.3,4,4,3,1,1
9894884,6,600,0.31,4,6,3,1,1
9927504,7,600,0.32,4,7,3,1,1
9863715,6,600,0.3,3,5,2,1,1
9928121,5,600,0.36,4,4,2,1,1
9997455,10,600,0.3,4,6,1,1,1
9956905,10,600,0.3,4,6,2,1,1
9944422,3,600,0.3,5,7,2,1,1
9982167,7,600,0.3,4,7,2,1,1
9923949,7,600,0.3,3,6,4,1,1
9982222,6,600,0.33,4,7,1,1,1
9923410,10,600,0.3,4,5,2,1,1
9641085,10,600,0.3,5,2,6,1,1
9242820,10,600,0.26,4,4,4,1,1
9242887,10,600,0.26,5,7,3,1,1
9627385,10,600,0.26,5,6,4,1,1
9245646,10,600,0.27,4,4,3,1,1
9243180,10,600,0.26,4,4,4,1,1
9907927,10,600,0.27,5,4,4,1,1
10010543,3,600,0.31,4,7,2,1,1
9925914,5,600,0.3,4,4,3,1,1
9946610,6,600,0.37,4,3,4,1,1
9927224,10,600,0.3,4,6,1,1,1
9946811,6,600,0.3,3,5,3,1,1
9921774,10,600,0.3,4,4,2,1,1
9925558,7,600,0.33,4,4,3,1,1
10073511,10,600,0.37,5,1,2,1,1
9996588,10,600,0.3,5,6,1,1,1
10084626,10,600,0.43,5,1,1,1,1
10083506,10,600,0.3,5,4,3,1,1
10084750,10,600,0.28,5,7,4,1,1
10086287,10,600,0.3,5,4,3,1,1
10086744,10,600,0.3,5,4,2,1,1
10082343,10,600,0.25,5,4,7,1,1
10017503,6,600,0.3,4,6,5,1,1
9922201,10,600,0.33,4,5,1,1,1
10018282,10,600,0.3,4,6,1,1,1
9958100,3,600,0.3,4,2,4,1,1
10065189,4,600,0.31,3,6,2,1,1
9925382,10,600,0.3,5,6,1,1,1
10088308,10,600,0.32,5,4,1,1,1
9918630,10,600,0.31,5,1,6,1,1
10087661,10,600,0.3,3,6,2,1,1
9958768,10,600,0.3,3,2,4,1,1
9849408,6,600,0.3,4,6,1,1,1
10023406,10,600,0.3,5,3,1,1,1
10062380,8,600,0.3,3,6,3,1,1
10088073,5,600,0.3,3,6,4,1,1
10090929,10,600,0.3,3,2,5,1,1
10090734,10,600,0.3,4,7,1,1,1
9878715,8,610,0.3,3,7,5,1,1
9878406,8,610,0.37,4,5,2,1,1
9878333,8,610,0.36,5,5,4,1,1
9878096,8,610,0.3,4,6,6,1,1
9877466,8,610,0.33,4,7,3,1,1
9830396,8,610,0.35,4,6,2,1,1
9829242,8,610,0.35,4,6,2,1,1
9828550,8,610,0.3,4,6,6,1,1
9828338,8,610,0.35,4,6,3,1,1
9927767,7,610,0.3,4,6,3,1,1
9892586,5,610,0.32,4,6,1,1,1
9454082,10,610,0.25,5,4,6,1,1
9839980,10,610,0.3,3,2,7,1,1
9453845,10,610,0.25,5,4,6,1,1
10028979,7,610,0.3,3,5,3,1,1
9906024,10,610,0.34,5,1,1,1,1
9443244,10,610,0.3,1,6,2,1,1
10001387,10,610,0.31,2,6,2,2,1
9971546,10,610,0.35,3,4,1,1,1
9946666,6,610,0.3,3,5,3,1,1
9947201,3,610,0.35,4,4,5,1,1
9927689,10,610,0.31,5,4,2,1,1
9924372,10,610,0.3,4,5,2,1,1
10053188,3,610,0.3,5,7,3,1,1
9947317,6,610,0.3,4,6,2,1,1
9925568,7,610,0.3,3,6,4,1,1
9983100,7,610,0.3,3,7,2,1,1
9946686,3,610,0.35,4,7,3,1,1
9928661,5,610,0.32,3,4,7,1,1
9949487,10,610,0.3,3,3,1,1,1
10070601,8,610,0.3,4,2,4,1,1
9245091,10,610,0.25,5,4,4,1,1
9244629,10,610,0.25,5,5,4,1,1
9244325,10,610,0.26,4,6,4,1,1
9676435,10,610,0.26,5,5,3,1,1
9243474,10,610,0.25,5,6,3,1,1
9404464,10,610,0.26,5,5,4,1,1
9245029,10,610,0.25,5,5,4,1,1
9242291,10,610,0.25,5,4,4,1,1
10072984,10,610,0.32,5,1,5,1,1
10010142,10,610,0.25,5,5,4,1,1
9244346,10,610,0.26,5,7,3,1,1
9246438,10,610,0.26,5,4,4,1,1
9676500,10,610,0.26,5,4,5,1,1
9245013,10,610,0.25,5,5,4,1,1
9479049,10,610,0.25,5,5,4,1,1
9246753,10,610,0.25,5,5,4,1,1
9676439,10,610,0.25,5,6,3,1,1
10010168,10,610,0.25,5,4,4,1,1
9815076,10,610,0.26,5,4,4,1,1
9246219,10,610,0.26,5,6,3,1,1
9240615,10,610,0.25,5,5,4,1,1
9243824,10,610,0.26,5,5,4,1,1
9927843,5,610,0.31,4,4,4,1,1
10010982,3,610,0.37,4,5,2,1,1
9739662,10,610,0.3,5,2,5,1,1
9964161,7,610,0.3,4,7,2,1,1
10010446,6,610,0.3,4,6,4,1,1
10086420,10,610,0.3,4,3,5,1,1
9801632,10,610,0.3,3,3,4,1,1
10083881,10,610,0.25,5,6,4,1,1
10083697,10,610,0.25,5,7,3,1,1
10083663,10,610,0.25,5,4,4,1,1
10083516,10,610,0.4,5,2,1,1,1
10082415,10,610,0.25,5,4,6,1,1
10081884,10,610,0.3,4,2,5,1,1
10080190,10,610,0.3,3,7,2,1,1
10017836,3,610,0.3,4,4,4,1,1
9927933,10,610,0.3,4,5,2,1,1
9926110,8,610,0.3,4,6,3,1,1
9992489,3,610,0.31,3,6,2,1,1
10063068,10,610,0.3,5,4,1,1,1
10003842,6,610,0.3,3,3,2,1,1
9953218,7,610,0.31,3,6,2,1,1
9969403,7,610,0.31,3,5,2,1,1
9997603,6,610,0.3,4,4,2,1,1
9979890,4,610,0.31,4,5,1,1,1
10090748,10,610,0.31,5,5,1,1,1
9878496,8,610,0.37,3,4,4,1,1
9877829,3,610,0.36,4,7,2,1,1
9829950,8,610,0.35,4,6,2,1,1
9829053,8,610,0.37,4,5,2,1,1
9828164,8,610,0.3,4,5,7,1,1
10000011,8,610,0.35,3,2,2,1,1
9946416,6,610,0.3,3,5,4,1,1
10039776,10,610,0.33,5,5,1,1,1
9935478,10,610,0.34,5,4,2,1,1
9454252,10,610,0.25,5,4,6,1,1
9647853,10,610,0.26,5,4,7,1,1
9647947,10,610,0.25,5,4,6,1,1
10016022,10,610,0.36,5,5,2,1,1
9892247,10,610,0.3,4,3,1,1,1
9927699,10,610,0.3,5,5,2,1,1
9946690,6,610,0.34,4,3,4,1,1
10028622,7,610,0.3,4,6,3,1,1
9906435,7,610,0.3,2,7,1,1,1
9928009,7,610,0.3,3,6,4,1,1
9944227,3,610,0.31,4,5,3,1,1
9947158,7,610,0.31,4,4,4,1,1
10001831,10,610,0.3,4,6,1,1,1
9944069,3,610,0.37,5,5,2,1,1
9951142,3,610,0.31,4,4,3,1,1
9950962,7,610,0.3,4,5,5,1,1
9925367,7,610,0.31,3,5,4,1,1
10065479,7,610,0.31,4,6,2,1,1
10061594,8,610,0.4,4,1,6,1,1
10061392,5,610,0.32,4,5,2,1,1
10027730,10,610,0.25,5,6,3,1,1
9241941,10,610,0.25,5,5,4,1,1
9406452,10,610,0.25,5,4,6,1,1
9717093,10,610,0.25,5,5,4,1,1
9404109,10,610,0.25,5,5,4,1,1
9240730,10,610,0.25,5,6,3,1,1
9245702,10,610,0.25,5,4,4,1,1
9242206,10,610,0.25,5,6,3,1,1
9242257,10,610,0.25,5,6,3,1,1
9247030,10,610,0.25,5,4,4,1,1
9246298,10,610,0.25,5,5,4,1,1
9244650,10,610,0.26,5,6,4,1,1
9403443,10,610,0.26,5,5,3,1,1
9702204,10,610,0.25,5,7,4,1,1
9869756,10,610,0.25,5,7,4,1,1
9243271,10,610,0.26,5,4,4,1,1
9244992,10,610,0.25,4,4,5,1,1
9869647,10,610,0.25,5,7,4,1,1
9869748,10,610,0.27,5,6,3,1,1
9244527,10,610,0.25,5,5,4,1,1
9242912,10,610,0.26,5,5,3,1,1
9242283,10,610,0.26,5,4,5,1,1
9702334,10,610,0.26,5,6,4,1,1
9815081,10,610,0.26,5,6,3,1,1
9244499,10,610,0.26,5,5,3,1,1
9403998,10,610,0.25,4,7,4,1,1
9242010,10,610,0.25,5,3,5,1,1
9244235,10,610,0.25,5,4,4,1,1
9241501,10,610,0.25,5,6,3,1,1
9246127,10,610,0.25,5,5,4,1,1
9404652,10,610,0.26,5,7,3,1,1
10017960,10,610,0.25,5,6,3,1,1
9242562,10,610,0.26,5,5,3,1,1
9242186,10,610,0.27,5,5,4,1,1
9740145,10,610,0.25,5,5,4,1,1
9925602,8,610,0.3,4,4,5,1,1
9964152,6,610,0.3,4,4,3,1,1
9947246,10,610,0.3,5,6,1,1,1
10073108,10,610,0.38,3,3,1,1,1
9743434,10,610,0.3,5,2,5,1,1
10083519,10,610,0.25,5,6,4,1,1
10082235,10,610,0.41,5,2,3,1,1
10084135,10,610,0.25,5,5,3,1,1
10082485,10,610,0.3,5,7,2,1,1
10082462,10,610,0.3,3,4,5,1,1
10054525,10,610,0.34,5,2,3,1,1
9919016,6,610,0.3,4,5,1,1,1
10018206,7,610,0.37,4,7,2,1,1
9998950,8,610,0.31,4,6,1,1,1
9943840,3,610,0.31,4,5,6,1,1
10002450,8,610,0.3,3,6,2,1,1
10052074,10,610,0.3,3,4,2,1,1
9972548,7,610,0.3,4,6,2,1,1
9979150,3,610,0.3,3,6,2,1,1
9951621,10,610,0.3,5,1,3,1,1
9933702,4,610,0.3,3,6,1,1,1
9904079,7,610,0.3,3,6,2,1,1
10089367,6,610,0.31,3,5,2,1,1
10091025,3,610,0.3,4,6,3,1,1
10090684,3,610,0.3,3,5,4,1,1
10091076,10,610,0.3,4,1,3,1,1
9877763,8,610,0.3,4,6,6,1,1
9830608,8,610,0.35,4,6,3,1,1
9828757,8,610,0.37,4,6,1,1,1
9828659,8,610,0.37,4,6,1,1,1
9914827,6,610,0.3,3,2,4,1,1
9454103,10,610,0.26,5,3,6,1,1
9454238,10,610,0.25,5,4,6,1,1
9812152,10,610,0.25,5,6,5,1,1
9740377,10,610,0.3,5,1,7,1,1
9906036,10,610,0.3,2,4,1,1,1
9927828,10,610,0.34,5,2,2,1,1
9927355,7,610,0.3,4,6,3,1,1
10053281,8,610,0.33,5,5,2,1,1
9928169,7,610,0.3,3,7,4,1,1
9873229,6,610,0.29,2,5,3,1,1
9951136,6,610,0.3,4,6,2,1,1
9997871,10,610,0.31,5,5,1,1,1
9947340,6,610,0.31,4,6,2,1,1
9928209,7,610,0.3,3,6,4,1,1
9998202,5,610,0.3,3,7,4,1,1
10029824,10,610,0.3,3,4,1,1,1
10065488,10,610,0.32,5,2,2,1,1
10065683,10,610,0.3,5,7,1,1,1
10061592,7,610,0.3,2,6,3,1,1
10061224,7,610,0.32,4,7,1,1,1
9405213,10,610,0.25,5,6,3,1,1
9244747,10,610,0.25,5,5,4,1,1
9739982,10,610,0.25,5,4,4,1,1
9702474,10,610,0.25,5,7,4,1,1
9241936,10,610,0.25,4,4,5,1,1
9922118,10,610,0.25,5,6,3,1,1
9479067,10,610,0.25,5,5,4,1,1
9835115,10,610,0.25,5,6,3,1,1
9245363,10,610,0.25,5,4,4,1,1
9563097,10,610,0.25,5,5,4,1,1
9245748,10,610,0.25,5,5,4,1,1
9246971,10,610,0.26,5,4,4,1,1
9244627,10,610,0.25,5,3,6,1,1
10010154,10,610,0.26,5,4,4,1,1
9405288,10,610,0.26,5,6,3,1,1
9869677,10,610,0.25,5,5,4,1,1
9244090,10,610,0.25,5,4,4,1,1
9244782,10,610,0.25,5,4,4,1,1
9405075,10,610,0.27,4,7,3,1,1
9404592,10,610,0.25,5,7,4,1,1
9452601,10,610,0.25,5,6,3,1,1
9246702,10,610,0.25,5,5,4,1,1
9886211,10,610,0.25,5,4,4,1,1
9245225,10,610,0.25,5,6,3,1,1
9246198,10,610,0.25,5,4,6,1,1
9680193,10,610,0.27,5,5,4,1,1
9240690,10,610,0.25,5,7,4,1,1
9482006,10,610,0.26,5,5,3,1,1
9403784,10,610,0.28,4,6,4,1,1
9404769,10,610,0.26,5,4,4,1,1
9240805,10,610,0.25,5,4,4,1,1
9245361,10,610,0.25,5,6,3,1,1
9404251,10,610,0.25,5,6,3,1,1
10018623,10,610,0.25,5,7,4,1,1
9245860,10,610,0.25,5,6,3,1,1
9243356,10,610,0.25,4,4,6,1,1
9246631,10,610,0.26,4,6,4,1,1
10010192,10,610,0.25,5,4,4,1,1
10010915,3,610,0.3,3,6,5,1,1
9924004,7,610,0.36,4,7,1,1,1
9923054,7,610,0.32,4,7,3,1,1
9964301,5,610,0.3,4,3,6,1,1
10011045,7,610,0.3,4,7,3,1,1
10011033,10,610,0.3,5,6,1,1,1
9835645,10,610,0.32,5,2,3,1,1
10082138,10,610,0.25,5,6,3,1,1
10086046,10,610,0.25,5,6,4,1,1
10077072,10,610,0.3,5,1,3,1,1
9945795,6,610,0.3,4,6,4,1,1
9946232,6,610,0.3,3,6,3,1,1
9946053,3,610,0.35,4,4,3,1,1
10016708,3,610,0.3,4,7,3,1,1
10017442,7,610,0.3,4,7,2,1,1
9965197,4,610,0.31,4,3,2,1,1
9946812,6,610,0.3,4,4,4,1,1
9946251,3,610,0.3,5,3,6,1,1
9899813,10,610,0.3,3,6,2,1,1
9958889,7,610,0.3,3,5,2,1,1
10003678,6,610,0.3,4,6,2,1,1
9953515,4,610,0.3,3,4,2,1,1
9951393,3,610,0.3,5,2,4,1,1
10090662,7,610,0.3,4,7,3,1,1
10090579,3,610,0.3,4,4,4,1,1
9878232,8,610,0.35,4,6,2,1,1
9878194,8,610,0.36,4,6,2,1,1
9878085,8,610,0.37,3,6,1,1,1
9877997,8,610,0.3,4,6,6,1,1
9877445,8,610,0.37,4,5,2,1,1
9928334,7,610,0.32,4,6,3,1,1
9927265,7,610,0.33,4,6,3,1,1
9830172,8,610,0.35,3,6,2,1,1
9829730,8,610,0.35,4,6,2,1,1
9829072,8,610,0.36,4,5,4,1,1
9828809,8,610,0.3,4,6,6,1,1
9926335,7,610,0.34,4,4,6,1,1
9892592,8,610,0.32,2,1,6,1,1
9812167,10,610,0.25,5,4,6,1,1
9453831,10,610,0.25,5,4,6,1,1
9453903,10,610,0.29,3,5,2,1,1
9926513,10,610,0.3,5,5,2,1,1
9943730,3,610,0.42,4,6,1,1,1
9989878,3,610,0.3,5,4,3,1,1
9943223,7,610,0.4,4,1,3,1,1
9928554,7,610,0.35,3,6,3,1,1
9926751,7,610,0.31,4,5,4,1,1
10046447,10,610,0.3,4,6,1,1,1
9989645,7,610,0.3,4,6,4,1,1
9950952,10,610,0.36,4,2,2,1,1
9922290,10,610,0.3,4,5,2,1,1
10062575,3,610,0.4,4,1,5,1,1
10027890,10,610,0.3,5,4,2,1,1
9404471,10,610,0.26,5,6,3,1,1
9242676,10,610,0.25,5,4,4,1,1
9246862,10,610,0.26,5,5,3,1,1
9242197,10,610,0.25,5,5,4,1,1
9676687,10,610,0.25,5,6,3,1,1
9245805,10,610,0.25,5,5,4,1,1
9481983,10,610,0.26,5,5,3,1,1
9245528,10,610,0.25,4,4,5,1,1
9244599,10,610,0.25,5,3,5,1,1
9241423,10,610,0.25,5,5,4,1,1
9245376,10,610,0.25,5,5,4,1,1
9245569,10,610,0.25,5,5,4,1,1
9486639,10,610,0.28,4,6,3,1,1
9243355,10,610,0.25,5,4,4,1,1
9243706,10,610,0.25,5,4,4,1,1
9245009,10,610,0.26,5,5,4,1,1
9244736,10,610,0.25,5,5,4,1,1
9240856,10,610,0.25,5,4,4,1,1
10010171,10,610,0.26,5,5,4,1,1
9244132,10,610,0.26,5,5,4,1,1
9243975,10,610,0.26,5,6,3,1,1
9242231,10,610,0.25,5,5,4,1,1
9242230,10,610,0.26,5,4,4,1,1
9925086,7,610,0.31,3,7,3,1,1
9921984,5,610,0.31,4,5,4,1,1
9936262,10,610,0.3,5,5,1,1,1
9922105,10,610,0.3,5,5,2,1,1
9851442,10,610,0.3,4,2,5,1,1
9947430,6,610,0.31,3,6,2,1,1
10073347,10,610,0.34,5,2,1,1,1
10061674,10,610,0.3,3,7,2,1,1
10085610,10,610,0.36,5,4,1,1,1
10084165,10,610,0.25,5,6,3,1,1
10082369,10,610,0.3,5,4,5,1,1
10087837,10,610,0.3,3,7,2,1,1
9935603,10,610,0.3,5,5,1,1,1
9946300,3,610,0.43,4,2,2,1,1
9967803,5,610,0.3,4,6,4,1,1
9982113,4,610,0.3,4,6,2,1,1
9979976,5,610,0.35,4,4,1,1,1
9931155,10,610,0.3,5,3,2,1,1
9951004,5,610,0.35,3,6,2,1,1
9877640,8,610,0.33,4,5,6,1,1
9829816,8,610,0.35,3,6,2,1,1
9829271,8,610,0.35,4,6,2,1,1
9828885,8,610,0.37,4,5,2,1,1
9828413,8,610,0.4,3,5,1,1,1
9828319,8,610,0.35,4,6,2,1,1
9828168,8,610,0.37,4,5,2,1,1
9892367,8,610,0.35,4,2,1,1,1
9453897,10,610,0.29,3,7,2,1,1
9453880,10,610,0.25,5,4,6,1,1
9928417,10,610,0.3,4,5,2,1,1
10053106,3,610,0.35,4,3,5,1,1
9924133,5,610,0.3,4,4,5,1,1
9990806,7,610,0.31,3,6,2,1,1
9946090,6,610,0.3,4,6,3,1,1
10028594,3,610,0.3,4,4,3,1,1
9991157,3,610,0.31,4,6,3,1,1
10002172,8,610,0.3,4,7,2,1,1
9925371,8,610,0.3,4,7,2,1,1
9958080,3,610,0.3,4,7,3,1,1
9997874,3,610,0.33,4,6,2,1,1
10063191,10,610,0.3,4,2,3,1,1
10062670,3,610,0.4,4,1,5,1,1
10053086,5,610,0.31,4,3,6,1,1
10070029,6,610,0.33,3,3,3,1,1
9241029,10,610,0.25,5,7,4,1,1
9246522,10,610,0.25,4,4,5,1,1
9240971,10,610,0.25,5,4,4,1,1
9815072,10,610,0.25,5,4,4,1,1
9243593,10,610,0.25,5,4,4,1,1
9243714,10,610,0.25,5,4,4,1,1
9486761,10,610,0.27,4,6,3,1,1
9563373,10,610,0.25,5,4,4,1,1
10010137,10,610,0.26,5,5,3,1,1
9245356,10,610,0.26,5,6,3,1,1
9792380,10,610,0.25,5,6,3,1,1
9241195,10,610,0.25,5,5,4,1,1
9886153,10,610,0.26,5,4,4,1,1
9242903,10,610,0.25,5,5,4,1,1
9243184,10,610,0.26,5,3,4,1,1
9243247,10,610,0.25,5,5,4,1,1
9242736,10,610,0.25,5,5,4,1,1
9406475,10,610,0.26,5,5,4,1,1
9241308,10,610,0.26,5,5,3,1,1
9246852,10,610,0.25,5,4,4,1,1
9242526,10,610,0.25,5,5,4,1,1
9243306,10,610,0.26,3,4,6,1,1
9242003,10,610,0.25,5,4,4,1,1
9243732,10,610,0.26,4,7,3,1,1
9405281,10,610,0.26,5,5,4,1,1
9243362,10,610,0.25,5,4,4,1,1
9405784,10,610,0.25,4,7,4,1,1
9754401,10,610,0.25,5,6,3,1,1
9869611,10,610,0.25,5,5,4,1,1
9943966,3,610,0.37,4,5,2,1,1
9928427,10,610,0.3,4,5,2,1,1
9964714,6,610,0.3,4,7,1,1,1
9926057,5,610,0.3,4,6,3,1,1
9927276,10,610,0.3,5,5,1,1,1
10062682,10,610,0.3,4,5,1,1,1
9946502,6,610,0.3,4,6,3,1,1
10073130,3,610,0.31,4,6,3,1,1
10089145,8,610,0.3,1,4,4,1,1
10084894,10,610,0.25,5,4,5,1,1
10083191,10,610,0.25,5,6,4,1,1
10086739,10,610,0.3,5,3,5,1,1
10086345,10,610,0.26,4,6,5,1,1
10086129,10,610,0.37,5,5,2,1,1
10084928,10,610,0.3,3,3,5,1,1
10086405,10,610,0.25,5,4,5,1,1
10083547,10,610,0.32,4,6,2,1,1
10087238,10,610,0.25,5,5,5,1,1
9867716,10,610,0.3,5,1,7,1,1
10018034,3,610,0.32,5,6,2,1,1
9998500,7,610,0.3,4,4,2,1,1
9970320,3,610,0.3,4,6,2,1,1
9874919,4,610,0.32,4,3,2,1,1
9967541,10,610,0.3,4,5,2,1,1
9974039,6,610,0.3,3,3,2,1,1
10022110,6,610,0.3,4,4,3,1,1
9929191,5,610,0.3,4,6,3,1,1
10048821,5,610,0.3,3,7,4,1,1
9919337,7,610,0.3,4,6,2,1,1
10090866,10,610,0.3,3,6,1,1,1
9878514,8,620,0.36,4,6,2,1,1
9830344,8,620,0.37,4,5,4,1,1
9829049,8,620,0.34,4,7,2,1,1
9828869,8,620,0.36,4,6,2,1,1
9892707,8,620,0.35,4,1,2,1,1
10013901,7,620,0.31,4,7,3,1,1
9443020,10,620,0.28,3,6,1,1,1
9544430,10,620,0.3,4,6,2,1,1
9984604,10,620,0.3,3,2,4,1,1
9578555,10,620,0.31,5,6,2,1,1
10060801,10,620,0.26,4,5,5,1,1
9998174,3,620,0.31,4,5,5,1,1
10004678,10,620,0.3,4,2,5,1,1
9943336,3,620,0.37,5,4,2,1,1
9922152,7,620,0.35,2,5,3,1,1
10002341,10,620,0.3,3,6,2,1,1
9641631,10,620,0.32,4,2,4,1,1
10061201,7,620,0.3,4,6,3,1,1
10053136,10,620,0.3,4,6,2,1,1
9240981,10,620,0.27,5,6,4,1,1
9907800,10,620,0.28,5,7,4,1,1
9245078,10,620,0.27,5,5,4,1,1
9242107,10,620,0.27,5,6,4,1,1
9404516,10,620,0.27,4,7,4,1,1
9246660,10,620,0.26,5,4,6,1,1
9245373,10,620,0.25,5,4,5,1,1
9488519,10,620,0.25,5,7,3,1,1
9242104,10,620,0.27,5,6,4,1,1
9926524,7,620,0.31,4,7,3,1,1
10010499,10,620,0.3,4,7,1,1,1
10072935,10,620,0.3,4,2,5,1,1
10010507,7,620,0.34,4,5,2,1,1
9964753,10,620,0.3,5,6,1,1,1
10082836,10,620,0.35,5,3,2,1,1
10086738,10,620,0.37,5,1,4,1,1
10085123,10,620,0.3,5,5,4,1,1
10083956,10,620,0.26,5,6,4,1,1
10086047,10,620,0.26,5,6,4,1,1
10086039,10,620,0.4,3,3,1,1,1
10082124,10,620,0.26,5,5,3,1,1
9833479,10,620,0.4,2,2,2,1,1
9967709,3,620,0.3,3,5,2,1,1
10048818,5,620,0.34,4,7,3,1,1
9858794,6,620,0.32,3,6,2,1,1
